Frame,hayashide_CentreOfMass_X,hayashide_CentreOfMass_Y,hayashide_CentreOfMass_Z,hayashide_LHeadAngles_X,hayashide_LHeadAngles_Y,hayashide_LHeadAngles_Z,hayashide_LNeckAngles_X,hayashide_LNeckAngles_Y,hayashide_LNeckAngles_Z,hayashide_RHeadAngles_X,hayashide_RHeadAngles_Y,hayashide_RHeadAngles_Z,hayashide_RNeckAngles_X,hayashide_RNeckAngles_Y,hayashide_RNeckAngles_Z
787,,,,,,,,,,,,,,,
788,,,,,,,,,,,,,,,
789,,,,,,,,,,,,,,,
790,,,,,,,,,,,,,,,
791,,,,,,,,,,,,,,,
792,,,,,,,,,,,,,,,
793,,,,,,,,,,,,,,,
794,,,,,,,,,,,,,,,
795,,,,,,,,,,,,,,,
796,,,,,,,,,,,,,,,
797,,,,,,,,,,,,,,,
798,,,,,,,,,,,,,,,
799,,,,,,,,,,,,,,,
800,,,,,,,,,,,,,,,
801,,,,,,,,,,,,,,,
802,,,,,,,,,,,,,,,
803,,,,,,,,,,,,,,,
804,,,,,,,,,,,,,,,
805,,,,,,,,,,,,,,,
806,,,,,,,,,,,,,,,
807,,,,,,,,,,,,,,,
808,,,,,,,,,,,,,,,
809,,,,,,,,,,,,,,,
810,,,,,,,,,,,,,,,
811,,,,,,,,,,,,,,,
812,,,,,,,,,,,,,,,
813,,,,,,,,,,,,,,,
814,,,,,,,,,,,,,,,
815,,,,,,,,,,,,,,,
816,,,,,,,,,,,,,,,
817,,,,,,,,,,,,,,,
818,,,,,,,,,,,,,,,
819,,,,,,,,,,,,,,,
820,,,,,,,,,,,,,,,
821,,,,,,,,,,,,,,,
822,,,,,,,,,,,,,,,
823,,,,,,,,,,,,,,,
824,,,,,,,,,,,,,,,
825,,,,,,,,,,,,,,,
826,,,,,,,,,,,,,,,
827,,,,,,,,,,,,,,,
828,,,,,,,,,,,,,,,
829,,,,,,,,,,,,,,,
830,,,,,,,,,,,,,,,
831,,,,,,,,,,,,,,,
832,,,,,,,,,,,,,,,
833,,,,,,,,,,,,,,,
834,,,,,,,,,,,,,,,
835,,,,,,,,,,,,,,,
836,,,,,,,,,,,,,,,
837,,,,,,,,,,,,,,,
838,,,,,,,,,,,,,,,
839,,,,,,,,,,,,,,,
840,,,,,,,,,,,,,,,
841,,,,,,,,,,,,,,,
842,,,,,,,,,,,,,,,
843,,,,,,,,,,,,,,,
844,,,,,,,,,,,,,,,
845,,,,,,,,,,,,,,,
846,,,,,,,,,,,,,,,
847,,,,,,,,,,,,,,,
848,,,,,,,,,,,,,,,
849,,,,,,,,,,,,,,,
850,,,,,,,,,,,,,,,
851,,,,,,,,,,,,,,,
852,,,,,,,,,,,,,,,
853,,,,,,,,,,,,,,,
854,,,,,,,,,,,,,,,
855,,,,,,,,,,,,,,,
856,,,,,,,,,,,,,,,
857,,,,,,,,,,,,,,,
858,,,,,,,,,,,,,,,
859,,,,,,,,,,,,,,,
860,,,,,,,,,,,,,,,
861,,,,,,,,,,,,,,,
862,,,,,,,,,,,,,,,
863,,,,,,,,,,,,,,,
864,,,,,,,,,,,,,,,
865,,,,,,,,,,,,,,,
866,,,,,,,,,,,,,,,
867,,,,,,,,,,,,,,,
868,,,,,,,,,,,,,,,
869,,,,,,,,,,,,,,,
870,,,,,,,,,,,,,,,
871,,,,,,,,,,,,,,,
872,,,,,,,,,,,,,,,
873,,,,,,,,,,,,,,,
874,,,,,,,,,,,,,,,
875,,,,,,,,,,,,,,,
876,,,,,,,,,,,,,,,
877,,,,,,,,,,,,,,,
878,,,,,,,,,,,,,,,
879,,,,,,,,,,,,,,,
880,,,,,,,,,,,,,,,
881,,,,,,,,,,,,,,,
882,,,,,,,,,,,,,,,
883,,,,,,,,,,,,,,,
884,,,,,,,,,,,,,,,
885,,,,,,,,,,,,,,,
886,,,,,,,,,,,,,,,
887,,,,,,,,,,,,,,,
888,,,,,,,,,,,,,,,
889,,,,,,,,,,,,,,,
890,,,,,,,,,,,,,,,
891,,,,,,,,,,,,,,,
892,,,,,,,,,,,,,,,
893,,,,,,,,,,,,,,,
894,,,,,,,,,,,,,,,
895,,,,,,,,,,,,,,,
896,,,,,,,,,,,,,,,
897,,,,,,,,,,,,,,,
898,,,,,,,,,,,,,,,
899,,,,,,,,,,,,,,,
900,,,,,,,,,,,,,,,
901,,,,,,,,,,,,,,,
902,,,,,,,,,,,,,,,
903,,,,,,,,,,,,,,,
904,,,,,,,,,,,,,,,
905,,,,,,,,,,,,,,,
906,,,,,,,,,,,,,,,
907,,,,,,,,,,,,,,,
908,,,,,,,,,,,,,,,
909,,,,,,,,,,,,,,,
910,,,,,,,,,,,,,,,
911,,,,,,,,,,,,,,,
912,,,,,,,,,,,,,,,
913,,,,,,,,,,,,,,,
914,,,,,,,,,,,,,,,
915,,,,,,,,,,,,,,,
916,,,,,,,,,,,,,,,
917,,,,,,,,,,,,,,,
918,,,,,,,,,,,,,,,
919,,,,,,,,,,,,,,,
920,,,,,,,,,,,,,,,
921,,,,,,,,,,,,,,,
922,,,,,,,,,,,,,,,
923,,,,,,,,,,,,,,,
924,,,,,,,,,,,,,,,
925,,,,,,,,,,,,,,,
926,,,,,,,,,,,,,,,
927,,,,,,,,,,,,,,,
928,,,,,,,,,,,,,,,
929,,,,,,,,,,,,,,,
930,,,,,,,,,,,,,,,
931,,,,,,,,,,,,,,,
932,,,,,,,,,,,,,,,
933,,,,,,,,,,,,,,,
934,,,,,,,,,,,,,,,
935,,,,,,,,,,,,,,,
936,,,,,,,,,,,,,,,
937,,,,,,,,,,,,,,,
938,,,,,,,,,,,,,,,
939,,,,,,,,,,,,,,,
940,,,,,,,,,,,,,,,
941,,,,,,,,,,,,,,,
942,,,,,,,,,,,,,,,
943,,,,,,,,,,,,,,,
944,,,,,,,,,,,,,,,
945,,,,,,,,,,,,,,,
946,,,,,,,,,,,,,,,
947,,,,,,,,,,,,,,,
948,,,,,,,,,,,,,,,
949,,,,,,,,,,,,,,,
950,,,,,,,,,,,,,,,
951,,,,,,,,,,,,,,,
952,,,,,,,,,,,,,,,
953,,,,,,,,,,,,,,,
954,,,,,,,,,,,,,,,
955,,,,,,,,,,,,,,,
956,,,,,,,,,,,,,,,
957,,,,,,,,,,,,,,,
958,,,,,,,,,,,,,,,
959,,,,,,,,,,,,,,,
960,,,,,,,,,,,,,,,
961,,,,,,,,,,,,,,,
962,,,,,,,,,,,,,,,
963,,,,,,,,,,,,,,,
964,,,,,,,,,,,,,,,
965,,,,,,,,,,,,,,,
966,,,,,,,,,,,,,,,
967,,,,,,,,,,,,,,,
968,,,,,,,,,,,,,,,
969,,,,,,,,,,,,,,,
970,,,,,,,,,,,,,,,
971,,,,,,,,,,,,,,,
972,,,,,,,,,,,,,,,
973,,,,,,,,,,,,,,,
974,,,,,,,,,,,,,,,
975,,,,,,,,,,,,,,,
976,,,,,,,,,,,,,,,
977,,,,,,,,,,,,,,,
978,,,,,,,,,,,,,,,
979,,,,,,,,,,,,,,,
980,,,,9.91197,6.84387,-0.505511,,,,9.91197,-6.84387,0.505511,,,
981,,,,,,,,,,,,,,,
982,,,,9.7821,6.91845,0.161709,,,,9.7821,-6.91845,-0.161709,,,
983,,,,9.82785,6.99306,0.497222,,,,9.82785,-6.99306,-0.497222,,,
984,,,,9.97879,6.93091,0.828304,,,,9.97879,-6.93091,-0.828304,,,
985,,,,10.1667,6.87472,1.08154,,,,10.1667,-6.87472,-1.08154,,,
986,,,,10.3588,7.0052,1.41504,,,,10.3588,-7.0052,-1.41504,,,
987,,,,10.4636,7.0046,1.76303,,,,10.4636,-7.0046,-1.76303,,,
988,,,,10.4995,6.94318,1.99799,,,,10.4995,-6.94318,-1.99799,,,
989,,,,10.4499,6.948,2.30726,,,,10.4499,-6.948,-2.30726,,,
990,,,,10.3163,7.07674,2.63367,,,,10.3163,-7.07674,-2.63367,,,
991,,,,10.2599,6.96939,2.8468,,,,10.2599,-6.96939,-2.8468,,,
992,,,,10.1862,6.88681,3.05294,,,,10.1862,-6.88681,-3.05294,,,
993,,,,10.1294,6.89799,3.23423,,,,10.1294,-6.89799,-3.23423,,,
994,,,,10.1877,6.85983,3.38079,,,,10.1877,-6.85983,-3.38079,,,
995,,,,10.1702,6.94222,3.49156,,,,10.1702,-6.94222,-3.49156,,,
996,,,,10.2527,6.90514,3.5535,,,,10.2527,-6.90514,-3.5535,,,
997,,,,10.3243,7.03353,3.64461,,,,10.3243,-7.03353,-3.64461,,,
998,,,,10.4533,6.94666,3.67998,,,,10.4533,-6.94666,-3.67998,,,
999,,,,10.5216,6.94559,3.7394,,,,10.5216,-6.94559,-3.7394,,,
1000,,,,10.5679,6.97962,3.77124,,,,10.5679,-6.97962,-3.77124,,,
1001,,,,10.6384,7.01272,3.81857,,,,10.6384,-7.01272,-3.81857,,,
1002,,,,10.6127,7.03966,3.81002,,,,10.6127,-7.03966,-3.81002,,,
1003,,,,10.6746,6.94953,3.90034,,,,10.6746,-6.94953,-3.90034,,,
1004,,,,10.6929,6.89184,3.88351,,,,10.6929,-6.89184,-3.88351,,,
1005,,,,10.7591,6.74062,3.92668,,,,10.7591,-6.74062,-3.92668,,,
1006,,,,10.8183,6.84501,3.99587,,,,10.8183,-6.84501,-3.99587,,,
1007,,,,10.8054,6.85501,4.00078,,,,10.8054,-6.85501,-4.00078,,,
1008,,,,10.8323,6.83273,4.05638,,,,10.8323,-6.83273,-4.05638,,,
1009,,,,10.7955,6.86997,4.06223,,,,10.7955,-6.86997,-4.06223,,,
1010,,,,10.8644,6.9134,4.08944,,,,10.8644,-6.9134,-4.08944,,,
1011,,,,10.8359,6.96312,4.0819,,,,10.8359,-6.96312,-4.0819,,,
1012,,,,10.8671,6.92572,4.05423,,,,10.8671,-6.92572,-4.05423,,,
1013,,,,10.8001,6.78347,3.99594,,,,10.8001,-6.78347,-3.99594,,,
1014,,,,10.9339,6.89126,4.00811,,,,10.9339,-6.89126,-4.00811,,,
1015,,,,10.9648,6.77536,4.04376,,,,10.9648,-6.77536,-4.04376,,,
1016,,,,11.0301,6.74762,4.00519,,,,11.0301,-6.74762,-4.00519,,,
1017,,,,11.0156,6.66164,3.95196,,,,11.0156,-6.66164,-3.95196,,,
1018,,,,11.1584,6.6691,4.0059,,,,11.1584,-6.6691,-4.0059,,,
1019,,,,11.2155,6.65928,4.0491,,,,11.2155,-6.65928,-4.0491,,,
1020,,,,11.2437,6.62151,4.10361,,,,11.2437,-6.62151,-4.10361,,,
1021,,,,11.2907,6.66883,4.1493,,,,11.2907,-6.66883,-4.1493,,,
1022,,,,11.3452,6.75232,4.18109,,,,11.3452,-6.75232,-4.18109,,,
1023,,,,11.3953,6.63923,4.24828,,,,11.3953,-6.63923,-4.24828,,,
1024,,,,11.4551,6.54277,4.31208,,,,11.4551,-6.54277,-4.31208,,,
1025,,,,11.5608,6.4071,4.37994,,,,11.5608,-6.4071,-4.37994,,,
1026,,,,11.7236,6.29896,4.46807,,,,11.7236,-6.29896,-4.46807,,,
1027,,,,11.8861,6.31114,4.50606,,,,11.8861,-6.31114,-4.50606,,,
1028,,,,12.0563,6.31131,4.51993,,,,12.0563,-6.31131,-4.51993,,,
1029,,,,12.1471,6.24051,4.52385,,,,12.1471,-6.24051,-4.52385,,,
1030,,,,12.2544,6.3072,4.54317,,,,12.2544,-6.3072,-4.54317,,,
1031,,,,12.1974,6.24354,4.61173,,,,12.1974,-6.24354,-4.61173,,,
1032,,,,12.0553,6.13272,4.64137,,,,12.0553,-6.13272,-4.64137,,,
1033,,,,11.8058,6.07372,4.73024,,,,11.8058,-6.07372,-4.73024,,,
1034,,,,11.5563,6.01186,4.87307,,,,11.5563,-6.01186,-4.87307,,,
1035,,,,11.1663,5.93755,4.97435,,,,11.1663,-5.93755,-4.97435,,,
1036,,,,10.8656,5.83011,5.10697,,,,10.8656,-5.83011,-5.10697,,,
1037,,,,10.5431,5.71,5.21219,,,,10.5431,-5.71,-5.21219,,,
1038,,,,10.2427,5.52717,5.29182,,,,10.2427,-5.52717,-5.29182,,,
1039,,,,10.1595,5.53108,5.47466,,,,10.1595,-5.53108,-5.47466,,,
1040,,,,9.98046,5.35102,5.54202,,,,9.98046,-5.35102,-5.54202,,,
1041,,,,9.94615,5.30883,5.62561,,,,9.94615,-5.30883,-5.62561,,,
1042,,,,9.904,5.22735,5.70454,,,,9.904,-5.22735,-5.70454,,,
1043,,,,9.88878,5.23561,5.82422,,,,9.88878,-5.23561,-5.82422,,,
1044,,,,9.86967,5.09418,5.85948,,,,9.86967,-5.09418,-5.85948,,,
1045,,,,9.86432,5.09845,5.98083,,,,9.86432,-5.09845,-5.98083,,,
1046,,,,9.93558,5.10035,6.07997,,,,9.93558,-5.10035,-6.07997,,,
1047,,,,9.89879,5.02137,6.14299,,,,9.89879,-5.02137,-6.14299,,,
1048,,,,9.85827,5.00539,6.24306,,,,9.85827,-5.00539,-6.24306,,,
1049,,,,9.79633,5.01152,6.32008,,,,9.79633,-5.01152,-6.32008,,,
1050,,,,9.78355,5.0094,6.48587,,,,9.78355,-5.0094,-6.48587,,,
1051,,,,9.74956,5.00607,6.65253,,,,9.74956,-5.00607,-6.65253,,,
1052,,,,9.75966,5.0535,6.83414,,,,9.75966,-5.0535,-6.83414,,,
1053,,,,9.86503,5.09317,7.00836,,,,9.86503,-5.09317,-7.00836,,,
1054,,,,9.8912,5.19051,7.17057,,,,9.8912,-5.19051,-7.17057,,,
1055,,,,9.95359,5.21735,7.33407,,,,9.95359,-5.21735,-7.33407,,,
1056,,,,10.0075,5.20625,7.52892,,,,10.0075,-5.20625,-7.52892,,,
1057,,,,10.0951,5.28457,7.72846,,,,10.0951,-5.28457,-7.72846,,,
1058,1799.98,-373.122,922.334,10.1168,5.21023,7.82983,-12.6408,-8.45813,-10.5542,10.1168,-5.21023,-7.82983,-12.6408,8.45813,10.5542
1059,1791.13,-375.491,922.162,10.2229,5.34011,7.99782,-12.5162,-8.53865,-10.5211,10.2229,-5.34011,-7.99782,-12.5162,8.53865,10.5211
1060,1782.02,-377.939,922.514,10.2376,5.37408,8.09678,-12.2853,-8.50071,-10.5179,10.2376,-5.37408,-8.09678,-12.2853,8.50071,10.5179
1061,1773.12,-380.344,923.173,10.3021,5.29871,8.18993,-12.201,-8.40411,-10.4818,10.3021,-5.29871,-8.18993,-12.201,8.40411,10.4818
1062,1764.04,-382.655,924.01,10.3098,5.16967,8.24808,-12.0593,-8.24571,-10.4504,10.3098,-5.16967,-8.24808,-12.0593,8.24571,10.4504
1063,1755.14,-384.879,924.79,10.3195,5.01357,8.2189,-11.9874,-8.14123,-10.4374,10.3195,-5.01357,-8.2189,-11.9874,8.14123,10.4374
1064,1746.1,-386.756,925.355,10.4793,4.87777,8.24457,-12.0426,-8.07493,-10.4268,10.4793,-4.87777,-8.24457,-12.0426,8.07493,10.4268
1065,1737.05,-388.406,925.747,10.6198,4.69751,8.18223,-12.1392,-7.98826,-10.3488,10.6198,-4.69751,-8.18223,-12.1392,7.98826,10.3488
1066,1728.16,-390.243,925.985,10.7989,4.42688,8.11462,-12.3568,-7.80522,-10.2144,10.7989,-4.42688,-8.11462,-12.3568,7.80522,10.2144
1067,1719.16,-392.048,926.189,10.9664,4.3094,8.0254,-12.5876,-7.6769,-9.97252,10.9664,-4.3094,-8.0254,-12.5876,7.6769,9.97252
1068,1710.64,-394.019,926.432,11.1565,4.10449,7.96395,-12.8789,-7.38838,-9.75981,11.1565,-4.10449,-7.96395,-12.8789,7.38838,9.75981
1069,1702.04,-395.887,927.005,11.2957,4.01577,7.95744,-13.1204,-7.20872,-9.48247,11.2957,-4.01577,-7.95744,-13.1204,7.20872,9.48247
1070,1693.49,-397.752,927.763,11.3422,3.97295,7.85508,-13.2585,-6.97921,-9.19008,11.3422,-3.97295,-7.85508,-13.2585,6.97921,9.19008
1071,1684.92,-399.312,928.778,11.3152,3.91542,7.70877,-13.3985,-6.75844,-8.9558,11.3152,-3.91542,-7.70877,-13.3985,6.75844,8.9558
1072,1676.56,-400.651,929.897,11.2347,3.91925,7.60018,-13.4057,-6.71521,-8.92791,11.2347,-3.91925,-7.60018,-13.4057,6.71521,8.92791
1073,1668.28,-401.784,930.993,11.1471,4.04025,7.42348,-13.3763,-6.84311,-8.84842,11.1471,-4.04025,-7.42348,-13.3763,6.84311,8.84842
1074,1659.72,-402.848,931.883,11.0273,4.12363,7.23671,-13.3281,-6.95911,-8.76264,11.0273,-4.12363,-7.23671,-13.3281,6.95911,8.76264
1075,1650.62,-403.625,932.553,10.9865,4.25222,7.05425,-13.3011,-7.10033,-8.59804,10.9865,-4.25222,-7.05425,-13.3011,7.10033,8.59804
1076,1642.12,-404.535,932.97,10.9464,4.35097,6.91452,-13.3678,-7.17326,-8.4501,10.9464,-4.35097,-6.91452,-13.3678,7.17326,8.4501
1077,1633.51,-405.615,933.168,11.05,4.44999,6.80767,-13.5331,-7.19712,-8.25399,11.05,-4.44999,-6.80767,-13.5331,7.19712,8.25399
1078,1624.8,-406.512,933.22,11.1529,4.47921,6.63267,-13.7731,-7.0537,-7.96385,11.1529,-4.47921,-6.63267,-13.7731,7.0537,7.96385
1079,1616.07,-407.464,933.032,11.3219,4.54145,6.53339,-14.0534,-7.01124,-7.7766,11.3219,-4.54145,-6.53339,-14.0534,7.01124,7.7766
1080,1607.24,-408.03,932.82,11.5542,4.52824,6.47377,-14.449,-6.98932,-7.66073,11.5542,-4.52824,-6.47377,-14.449,6.98932,7.66073
1081,1598.29,-408.419,932.518,11.715,4.54455,6.38532,-14.6976,-7.03254,-7.55822,11.715,-4.54455,-6.38532,-14.6976,7.03254,7.55822
1082,1589.39,-408.633,932.32,11.8605,4.57382,6.40026,-14.9014,-7.15774,-7.60858,11.8605,-4.57382,-6.40026,-14.9014,7.15774,7.60858
1083,1580.25,-408.745,932.159,11.918,4.54581,6.36143,-14.9676,-7.21037,-7.60235,11.918,-4.54581,-6.36143,-14.9676,7.21037,7.60235
1084,1571.14,-408.769,932.052,11.9303,4.46683,6.3837,-15.0127,-7.23245,-7.65526,11.9303,-4.46683,-6.3837,-15.0127,7.23245,7.65526
1085,1561.89,-408.921,931.872,11.9268,4.49511,6.36473,-15.0242,-7.25344,-7.61989,11.9268,-4.49511,-6.36473,-15.0242,7.25344,7.61989
1086,1552.72,-408.881,931.646,11.8912,4.42302,6.37818,-15.025,-7.20112,-7.60284,11.8912,-4.42302,-6.37818,-15.025,7.20112,7.60284
1087,1543.36,-408.678,931.427,11.8947,4.35393,6.39549,-15.0497,-7.09347,-7.58549,11.8947,-4.35393,-6.39549,-15.0497,7.09347,7.58549
1088,1534.01,-408.319,931.215,11.8857,4.33265,6.3848,-15.0546,-7.0733,-7.5613,11.8857,-4.33265,-6.3848,-15.0546,7.0733,7.5613
1089,1524.67,-407.886,931.113,11.9016,4.33447,6.40414,-15.0967,-7.04092,-7.52438,11.9016,-4.33447,-6.40414,-15.0967,7.04092,7.52438
1090,1515.22,-407.344,930.975,11.9159,4.29704,6.4434,-15.0625,-7.01447,-7.60445,11.9159,-4.29704,-6.4434,-15.0625,7.01447,7.60445
1091,1505.7,-406.68,930.858,11.8669,4.22879,6.39509,-14.9809,-6.93401,-7.62303,11.8669,-4.22879,-6.39509,-14.9809,6.93401,7.62303
1092,1496.17,-405.89,930.649,11.8339,4.2237,6.34559,-14.9042,-6.93409,-7.56983,11.8339,-4.2237,-6.34559,-14.9042,6.93409,7.56983
1093,1486.39,-404.906,930.41,11.8263,4.25287,6.32572,-14.7443,-6.95955,-7.46773,11.8263,-4.25287,-6.32572,-14.7443,6.95955,7.46773
1094,1476.59,-403.813,930.106,11.8234,4.20593,6.33174,-14.6,-6.92122,-7.36733,11.8234,-4.20593,-6.33174,-14.6,6.92122,7.36733
1095,1466.6,-402.651,929.732,11.7955,4.17877,6.30048,-14.3934,-6.89109,-7.24312,11.7955,-4.17877,-6.30048,-14.3934,6.89109,7.24312
1096,1456.58,-401.439,929.237,11.7784,4.22132,6.30216,-14.1118,-6.91821,-7.15396,11.7784,-4.22132,-6.30216,-14.1118,6.91821,7.15396
1097,1446.51,-400.104,928.678,11.7822,4.16213,6.2559,-13.9144,-6.85219,-7.14871,11.7822,-4.16213,-6.2559,-13.9144,6.85219,7.14871
1098,1436.24,-398.666,928.318,11.8151,4.20433,6.21313,-13.7113,-6.91888,-7.1837,11.8151,-4.20433,-6.21313,-13.7113,6.91888,7.1837
1099,1426.05,-397.027,928.235,11.8519,4.25585,6.17392,-13.5106,-7.01277,-7.2204,11.8519,-4.25585,-6.17392,-13.5106,7.01277,7.2204
1100,1415.8,-395.271,928.776,11.8814,4.29606,6.19153,-13.3188,-7.13097,-7.24408,11.8814,-4.29606,-6.19153,-13.3188,7.13097,7.24408
1101,1405.59,-393.376,929.756,11.874,4.33102,6.17496,-13.0976,-7.18781,-7.22956,11.874,-4.33102,-6.17496,-13.0976,7.18781,7.22956
1102,1395.58,-391.532,930.866,11.8516,4.4059,6.12104,-12.9291,-7.30223,-7.16774,11.8516,-4.4059,-6.12104,-12.9291,7.30223,7.16774
1103,1385.67,-389.856,931.897,11.8424,4.31778,5.99652,-12.7468,-7.2411,-7.13577,11.8424,-4.31778,-5.99652,-12.7468,7.2411,7.13577
1104,1376.15,-388.409,932.89,11.9143,4.28171,5.90608,-12.7447,-7.30419,-7.26901,11.9143,-4.28171,-5.90608,-12.7447,7.30419,7.26901
1105,1366.58,-386.844,933.46,12.0476,4.20279,5.77145,-12.8781,-7.29297,-7.41086,12.0476,-4.20279,-5.77145,-12.8781,7.29297,7.41086
1106,1357.15,-385.435,933.969,12.2086,4.17178,5.57622,-13.1221,-7.31688,-7.55498,12.2086,-4.17178,-5.57622,-13.1221,7.31688,7.55498
1107,1347.87,-383.95,934.435,12.3929,4.10218,5.37484,-13.4036,-7.269,-7.66983,12.3929,-4.10218,-5.37484,-13.4036,7.269,7.66983
1108,1339,-382.54,934.929,12.5876,4.09595,5.20871,-13.763,-7.25697,-7.76654,12.5876,-4.09595,-5.20871,-13.763,7.25697,7.76654
1109,1330.54,-381.256,935.503,12.7043,4.13849,4.99745,-14.0649,-7.31685,-7.77829,12.7043,-4.13849,-4.99745,-14.0649,7.31685,7.77829
1110,1322.27,-380.102,936.172,12.771,4.16537,4.81364,-14.3507,-7.3789,-7.74339,12.771,-4.16537,-4.81364,-14.3507,7.3789,7.74339
1111,1314.19,-379.019,937.002,12.7523,4.18012,4.65835,-14.5861,-7.47692,-7.67423,12.7523,-4.18012,-4.65835,-14.5861,7.47692,7.67423
1112,1306.23,-378.019,937.825,12.6559,4.2039,4.47696,-14.7335,-7.45849,-7.47191,12.6559,-4.2039,-4.47696,-14.7335,7.45849,7.47191
1113,1298.51,-377.23,938.586,12.5439,4.19661,4.28497,-14.839,-7.40381,-7.26532,12.5439,-4.19661,-4.28497,-14.839,7.40381,7.26532
1114,1290.73,-376.405,939.328,12.3925,4.16255,4.13174,-14.8852,-7.32036,-7.12072,12.3925,-4.16255,-4.13174,-14.8852,7.32036,7.12072
1115,1283.15,-375.607,939.909,12.2274,4.13051,3.99469,-14.9221,-7.28417,-7.0539,12.2274,-4.13051,-3.99469,-14.9221,7.28417,7.0539
1116,1275.62,-374.895,940.278,12.0505,4.11656,3.91282,-14.8656,-7.237,-7.12668,12.0505,-4.11656,-3.91282,-14.8656,7.237,7.12668
1117,1268.35,-374.35,940.626,11.8663,4.03725,3.76404,-14.8948,-7.17333,-7.15688,11.8663,-4.03725,-3.76404,-14.8948,7.17333,7.15688
1118,1261.17,-373.714,940.743,11.7708,4.00738,3.64808,-14.9919,-7.18205,-7.20613,11.7708,-4.00738,-3.64808,-14.9919,7.18205,7.20613
1119,1253.9,-373.242,940.785,11.739,4.05446,3.5358,-15.104,-7.29321,-7.24135,11.739,-4.05446,-3.5358,-15.104,7.29321,7.24135
1120,1246.92,-372.896,940.779,11.7038,4.13015,3.43266,-15.3372,-7.35149,-7.16282,11.7038,-4.13015,-3.43266,-15.3372,7.35149,7.16282
1121,1239.84,-372.659,940.645,11.6643,4.14545,3.35248,-15.4252,-7.36618,-7.2114,11.6643,-4.14545,-3.35248,-15.4252,7.36618,7.2114
1122,1232.97,-372.521,940.505,11.5895,4.16004,3.25536,-15.5216,-7.37662,-7.20955,11.5895,-4.16004,-3.25536,-15.5216,7.37662,7.20955
1123,1226.06,-372.464,940.33,11.5198,4.18866,3.17889,-15.6001,-7.36838,-7.20761,11.5198,-4.18866,-3.17889,-15.6001,7.36838,7.20761
1124,1219.19,-372.425,940.249,11.4387,4.26805,3.11382,-15.6608,-7.41497,-7.17773,11.4387,-4.26805,-3.11382,-15.6608,7.41497,7.17773
1125,1212.24,-372.505,940.075,11.3108,4.25243,3.05951,-15.6091,-7.35735,-7.2591,11.3108,-4.25243,-3.05951,-15.6091,7.35735,7.2591
1126,1205.36,-372.61,939.906,11.2307,4.29801,3.08954,-15.6333,-7.42476,-7.34947,11.2307,-4.29801,-3.08954,-15.6333,7.42476,7.34947
1127,1198.52,-372.816,939.728,11.1589,4.3677,3.08291,-15.6172,-7.4612,-7.38151,11.1589,-4.3677,-3.08291,-15.6172,7.4612,7.38151
1128,1191.63,-373.059,939.386,11.1645,4.41926,3.0621,-15.6245,-7.53769,-7.43384,11.1645,-4.41926,-3.0621,-15.6245,7.53769,7.43384
1129,1184.74,-373.479,939.017,11.1303,4.40642,3.02825,-15.6129,-7.50266,-7.38848,11.1303,-4.40642,-3.02825,-15.6129,7.50266,7.38848
1130,1177.86,-373.916,938.699,11.1673,4.36948,3.03737,-15.6994,-7.46399,-7.46399,11.1673,-4.36948,-3.03737,-15.6994,7.46399,7.46399
1131,1170.9,-374.467,938.292,11.2699,4.42574,3.05423,-15.8006,-7.55907,-7.49085,11.2699,-4.42574,-3.05423,-15.8006,7.55907,7.49085
1132,1163.86,-375.113,937.771,11.3537,4.41091,3.08173,-15.866,-7.55795,-7.54423,11.3537,-4.41091,-3.08173,-15.866,7.55795,7.54423
1133,1156.76,-375.908,937.213,11.4785,4.44158,3.14489,-15.9356,-7.58584,-7.58802,11.4785,-4.44158,-3.14489,-15.9356,7.58584,7.58802
1134,1149.7,-376.892,936.638,11.5856,4.45656,3.19151,-16.0565,-7.57732,-7.6059,11.5856,-4.45656,-3.19151,-16.0565,7.57732,7.6059
1135,1142.68,-377.998,935.992,11.6436,4.49456,3.27426,-16.0345,-7.59289,-7.68046,11.6436,-4.49456,-3.27426,-16.0345,7.59289,7.68046
1136,1135.54,-379.186,935.276,11.6987,4.48486,3.39507,-15.9867,-7.59014,-7.80434,11.6987,-4.48486,-3.39507,-15.9867,7.59014,7.80434
1137,1128.37,-380.535,934.541,11.7062,4.53815,3.49521,-15.8909,-7.58447,-7.84878,11.7062,-4.53815,-3.49521,-15.8909,7.58447,7.84878
1138,1121.05,-381.874,933.751,11.6979,4.58649,3.67742,-15.6959,-7.62941,-7.96791,11.6979,-4.58649,-3.67742,-15.6959,7.62941,7.96791
1139,1113.65,-383.388,933.016,11.7117,4.68561,3.85417,-15.4847,-7.69242,-8.10319,11.7117,-4.68561,-3.85417,-15.4847,7.69242,8.10319
1140,1106.16,-385.066,932.544,11.6823,4.83092,4.01674,-15.2762,-7.79322,-8.13726,11.6823,-4.83092,-4.01674,-15.2762,7.79322,8.13726
1141,1098.62,-386.823,932.409,11.6272,4.93672,4.25316,-14.9468,-7.81827,-8.22423,11.6272,-4.93672,-4.25316,-14.9468,7.81827,8.22423
1142,1090.9,-388.701,932.482,11.6588,4.94691,4.46698,-14.585,-7.68253,-8.26521,11.6588,-4.94691,-4.46698,-14.585,7.68253,8.26521
